Simulation,Mean_Log_Wealth,Std_Log_Wealth,Slope_Log_Wealth,Time_to_Ruin,Peak_Wealth,Min_Wealth,Final_Wealth
850,3.495158262108218,1.276114614670802,-0.0010581448732634856,3951.0,1063.5096586281657,4.990851330244637,4.990851330244637
851,4.904714449793178,1.1743462220880199,-0.000665842387141315,5649.0,1108.537177641236,4.928373313919354,4.928373313919354
852,4.66751608847829,1.228050503684404,-0.000930079126030477,4309.0,1177.1325184461245,4.999985383011753,4.999985383011753
853,4.7740046633918585,1.5696729721751588,-0.0010172244567975743,5026.0,1065.038228421422,4.908514299723018,4.908514299723018
854,4.730245595872328,1.1659202379420928,-0.00036785020594901313,,1193.1352751943687,12.475621359982728,24.559981094834566
855,5.24289894825708,1.4002764947197364,-0.0005065111890042801,9054.0,1225.91660854192,4.901497734159364,4.901497734159364
856,4.387755507465458,1.6857454967089869,-0.0006848872241260024,8284.0,1260.0782209454949,4.947142569334642,4.947142569334642
857,4.08682152306223,1.1831285945235994,-0.0005211145431405047,7673.0,1134.3064279990413,4.913074766550998,4.913074766550998
858,4.978476447312388,1.7130103223912725,-0.0006407615366602395,8769.0,1626.3763094194962,4.914151766288473,4.914151766288473
859,4.379505909412422,1.3039783387870314,-0.0005444373522808935,7815.0,1346.6685677082055,4.961316494135671,4.961316494135671
860,4.297686697400895,1.2696110292598732,-0.0004551644890851345,9077.0,1497.256056597682,4.9824236351012425,4.9824236351012425
861,4.667619083307856,1.3855825189656181,-0.0005419868725161813,8460.0,1559.307077376512,4.955224738040354,4.955224738040354
862,5.27355606353926,1.3002664175776915,-0.00046515808648780137,8424.0,1418.8090044814592,4.998111093707877,4.998111093707877
863,4.81696779508319,1.3237329153549235,-0.00069584785557371,6318.0,1160.5742956613383,4.894124221060834,4.894124221060834
864,4.6925455781130845,1.397417550660798,-0.0009621275757853183,4972.0,1043.5417642516588,4.972375109818408,4.972375109818408
865,4.3811176148914175,1.3591694278865283,-0.0008892460913076578,5166.0,1008.8526070046237,4.959084851757007,4.959084851757007
866,3.9267711179614193,1.680701168209381,-0.0006086734043745714,8974.0,1000.0,4.996266338487372,4.996266338487372
867,5.538529232121849,1.9101523039426815,-0.0007122041417381905,8917.0,5864.548154204608,4.955281901201094,4.955281901201094
868,3.903741965267835,1.298320071581752,-0.0005177761588712438,7981.0,1214.458567480626,4.981331672703226,4.981331672703226
869,4.146569548981813,1.7286004925813838,-0.0013699067745598823,4313.0,1350.9242181788695,4.995200167619073,4.995200167619073
870,4.514134562727336,1.274565931730404,-0.0008157821349833647,5004.0,1085.21712481758,4.934432059942406,4.934432059942406
